Order #,Time,Server,Item,Modifiers,Price,Qty,Tax,Total,Payment Type,Parsed Time,Hour,Cluster
158,"5/6/25, 12:21 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Chocolate Milano",6.0,1,6.0,0.58,Visa 2836,2025-05-06 12:21:00,12,5
159,"5/6/25, 12:23 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Tomatoes, Latte, Sf Van, Iced",9.0,1,9.0,0.88,Visa 7571,2025-05-06 12:23:00,12,0
161,"5/6/25, 12:28 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Plain Bagel, Plain CC, Latte, Vanilla, Iced",8.5,1,8.5,0.83,Amex 9200,2025-05-06 12:28:00,12,0
161,"5/6/25, 12:28 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Plain, Blueberry CC",4.25,1,4.25,0.41,Amex 9200,2025-05-06 12:28:00,12,1
161,"5/6/25, 12:28 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Plain CC, Latte, Caramel, Iced",8.5,1,8.5,0.83,Amex 9200,2025-05-06 12:28:00,12,0
165,"5/6/25, 12:30 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla, Cold foam, Van Cf",6.5,1,6.5,0.63,Visa 8426,2025-05-06 12:30:00,12,6
167,"5/6/25, 12:31 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla",5.5,1,5.5,0.54,Discover 1617,2025-05-06 12:31:00,12,6
168,"5/6/25, 12:33 PM","(5/6/25, 8:34 AM - 8:35 AM)",The Dark Side,"Iced, Almond Milk, Latte",6.25,1,6.25,0.61,Visa 4922,2025-05-06 12:33:00,12,5
169,"5/6/25, 12:34 PM","(5/6/25, 8:34 AM - 8:35 AM)",The Light Side,"Iced, Latte",5.5,1,5.5,0.54,Visa 5378,2025-05-06 12:34:00,12,5
170,"5/6/25, 12:35 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Latte, Cin Sug. Bagel, Blueberry CC",8.0,1,8.0,0.78,Visa 3110,2025-05-06 12:35:00,12,0
173,"5/6/25, 12:37 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,Iced,5.0,1,5.0,0.49,Visa 5154,2025-05-06 12:37:00,12,6
176,"5/6/25, 12:40 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha Hazelnut,"Iced, Latte",6.5,1,6.5,0.63,Discover 4277,2025-05-06 12:40:00,12,5
176,"5/6/25, 12:40 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Discover 4277,2025-05-06 12:40:00,12,1
177,"5/6/25, 12:40 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Caramel",5.5,1,5.5,0.54,Visa 9572,2025-05-06 12:40:00,12,6
178,"5/6/25, 12:41 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,Iced,5.0,1,5.0,0.49,Mastercard 4928,2025-05-06 12:41:00,12,6
180,"5/6/25, 12:45 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla, 1/2 Sweet, Almond Milk, Honey",6.25,1,6.25,0.61,Mastercard 9993,2025-05-06 12:45:00,12,6
181,"5/6/25, 12:47 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry, Cold foam",7.0,1,7.0,0.68,Visa 6116,2025-05-06 12:47:00,12,5
182,"5/6/25, 12:48 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mr. Can't Go wrong,Adf Bacon,13.0,1,13.0,1.27,Visa 4528,2025-05-06 12:48:00,12,0
182,"5/6/25, 12:48 PM","(5/6/25, 8:34 AM - 8:35 AM)",Doppio,Iced,3.5,1,3.5,0.34,Visa 4528,2025-05-06 12:48:00,12,1
184,"5/6/25, 12:50 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Everything Bagel, Plain CC, Latte, Oat Milk, Vanilla",9.25,1,9.25,0.9,Mastercard 4916,2025-05-06 12:50:00,12,0
184,"5/6/25, 12:50 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Everything Bagel, Plain CC, Latte, Oat Milk, Vanilla",9.25,1,9.25,0.9,Mastercard 4916,2025-05-06 12:50:00,12,0
188,"5/6/25, 12:52 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla, Oat Milk, Cold foam, Van Cr",7.25,1,7.25,0.71,Mastercard 5427,2025-05-06 12:52:00,12,6
190,"5/6/25, 12:54 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Matcha, Oat Milk, Raspberry, Sesame Bagel, Plain CC",9.25,1,9.25,0.9,Visa 6019,2025-05-06 12:54:00,12,0
193,"5/6/25, 12:55 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry, Oat Milk",6.75,1,6.75,0.66,Visa 6637,2025-05-06 12:55:00,12,5
193,"5/6/25, 12:55 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Sesame, Blueberry CC",4.25,1,4.25,0.41,Visa 6637,2025-05-06 12:55:00,12,1
196,"5/6/25, 12:57 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Everything, Garlic Herb CC",4.25,1,4.25,0.41,Mastercard 1612,2025-05-06 12:57:00,12,1
198,"5/6/25, 12:59 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 3439,2025-05-06 12:59:00,12,5
200,"5/6/25, 1:00 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Oat Milk, Vanilla",6.75,1,6.75,0.66,Visa 7028,2025-05-06 13:00:00,13,5
202,"5/6/25, 1:02 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 4610,2025-05-06 13:02:00,13,5
207,"5/6/25, 1:03 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 7706,2025-05-06 13:03:00,13,5
209,"5/6/25, 1:05 PM","(5/6/25, 8:34 AM - 8:35 AM)",Doppio,Iced,3.5,1,3.5,0.34,Visa 6852,2025-05-06 13:05:00,13,5
213,"5/6/25, 1:06 PM","(5/6/25, 8:34 AM - 8:35 AM)",Cold Brew,"Iced, Spl Whole",5.5,1,5.5,0.54,Visa 1585,2025-05-06 13:06:00,13,5
214,"5/6/25, 1:07 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 5753,2025-05-06 13:07:00,13,5
216,"5/6/25, 1:12 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Latte, Mocha Hazelbut, Plain CC",9.0,1,9.0,0.88,Discover 6416,2025-05-06 13:12:00,13,0
217,"5/6/25, 1:12 PM","(5/6/25, 8:34 AM - 8:35 AM)",S'mores,"Iced, Latte",6.5,1,6.5,0.63,Visa 6698,2025-05-06 13:12:00,13,5
218,"5/6/25, 1:16 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Matcha, Strawberry, Everything Bagel, Blueberry CC",9.0,1,9.0,0.88,Discover 5835,2025-05-06 13:16:00,13,0
222,"5/6/25, 1:17 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Matcha, Strawberry, Poppy Bagel, Blueberry CC",9.0,1,9.0,0.88,Visa 4177,2025-05-06 13:17:00,13,0
241,"5/6/25, 1:34 PM","(5/6/25, 8:34 AM - 8:35 AM)",Americano,"Iced, Spl Oat",4.5,1,4.5,0.44,Visa 4549,2025-05-06 13:34:00,13,5
242,"5/6/25, 1:35 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Caramel, Oat Milk, Cold foam",7.25,1,7.25,0.71,Visa 9227,2025-05-06 13:35:00,13,6
251,"5/6/25, 1:43 PM","(5/6/25, 8:34 AM - 8:35 AM)",S'mores,"Iced, Latte",6.5,1,6.5,0.63,Visa 5179,2025-05-06 13:43:00,13,5
252,"5/6/25, 1:43 PM","(5/6/25, 8:34 AM - 8:35 AM)",Chai,Iced,6.0,1,6.0,0.58,Visa 7131,2025-05-06 13:43:00,13,5
254,"5/6/25, 1:44 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha Hazelnut,"Iced, Almond Milk, Half Sweet, Latte",7.25,1,7.25,0.71,Visa 8697,2025-05-06 13:44:00,13,5
255,"5/6/25, 1:44 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Almond Milk",6.25,1,6.25,0.61,Visa 6861,2025-05-06 13:44:00,13,5
256,"5/6/25, 1:47 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Lavendar Down, Cold foam",6.0,1,6.0,0.58,Mastercard 5296,2025-05-06 13:47:00,13,6
260,"5/6/25, 1:50 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Vanilla",6.0,1,6.0,0.58,Visa 1439,2025-05-06 13:50:00,13,5
261,"5/6/25, 1:52 PM","(5/6/25, 8:34 AM - 8:35 AM)",S'mores,"Iced, Latte",6.5,1,6.5,0.63,Visa 4503,2025-05-06 13:52:00,13,5
263,"5/6/25, 1:54 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Caramel, Almond Milk",6.25,1,6.25,0.61,Amex 2027,2025-05-06 13:54:00,13,6
35001,"5/6/25, 1:55 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry, Oat Milk",6.75,1,6.75,0.66,Mastercard 3698,2025-05-06 13:55:00,13,5
35002,"5/6/25, 1:58 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Caramel, Oat Milk",6.25,1,6.25,0.61,Visa 8438,2025-05-06 13:58:00,13,6
267,"5/6/25, 1:59 PM","(5/6/25, 8:34 AM - 8:35 AM)",Cold Brew,"Iced, Cold foam, Bsc, Almond Milk",7.25,1,7.25,0.71,Visa 8457,2025-05-06 13:59:00,13,5
270,"5/6/25, 2:01 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha Hazelnut,"Iced, Light Ice, Latte",6.5,1,6.5,0.63,Visa 6025,2025-05-06 14:01:00,14,5
271,"5/6/25, 2:02 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry, Cold foam",7.0,1,7.0,0.68,Mastercard 2035,2025-05-06 14:02:00,14,5
274,"5/6/25, 2:05 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Matcha, Cane, Oat Milk, Plain CC",9.25,1,9.25,0.9,Mastercard 2805,2025-05-06 14:05:00,14,0
280,"5/6/25, 2:06 PM","(5/6/25, 8:34 AM - 8:35 AM)",Cold Brew,Iced,5.5,1,5.5,0.54,Visa 1825,2025-05-06 14:06:00,14,5
282,"5/6/25, 2:07 PM","(5/6/25, 8:34 AM - 8:35 AM)",Americano,Iced,4.5,1,4.5,0.44,Visa 9238,2025-05-06 14:07:00,14,5
283,"5/6/25, 2:07 PM","(5/6/25, 8:34 AM - 8:35 AM)",Eclipse,"Iced, Latte",6.5,1,6.5,0.63,Visa 2806,2025-05-06 14:07:00,14,5
286,"5/6/25, 2:14 PM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 1473,2025-05-06 14:14:00,14,5
290,"5/6/25, 2:16 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Vanilla",6.0,1,6.0,0.58,Visa 0468,2025-05-06 14:16:00,14,5
291,"5/6/25, 2:18 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,Iced,5.5,1,5.5,0.54,Visa 9051,2025-05-06 14:18:00,14,5
292,"5/6/25, 2:19 PM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Visa 8576,2025-05-06 14:19:00,14,5
294,"5/6/25, 2:22 PM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Light Ice, Latte",6.5,1,6.5,0.63,Visa 1660,2025-05-06 14:22:00,14,5
295,"5/6/25, 2:23 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Poppy Bagel, Matcha, Marshmallow, Blueberry CC",9.0,1,9.0,0.88,Visa 0800,2025-05-06 14:23:00,14,0
296,"5/6/25, 2:25 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Marshmallow, Cold foam",6.5,1,6.5,0.63,Visa 5575,2025-05-06 14:25:00,14,6
297,"5/6/25, 2:26 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha,"Iced, Strawberry",6.0,1,6.0,0.58,Mastercard 7293,2025-05-06 14:26:00,14,5
300,"5/6/25, 2:31 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 5539,2025-05-06 14:31:00,14,5
301,"5/6/25, 2:33 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Almond Milk, Sf Stravwerybl",6.25,1,6.25,0.61,Visa 8220,2025-05-06 14:33:00,14,5
301,"5/6/25, 2:33 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Vanilla, Almond Milk",6.75,1,6.75,0.66,Visa 8220,2025-05-06 14:33:00,14,5
302,"5/6/25, 2:35 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha Hazelnut,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Visa 3900,2025-05-06 14:35:00,14,5
303,"5/6/25, 2:40 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Hot, Honey, Almond Milk",5.75,1,5.75,0.56,Mastercard 7775,2025-05-06 14:40:00,14,6
303,"5/6/25, 2:40 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha,"Iced, One Shot, Oat Milk",6.25,1,6.25,0.61,Mastercard 7775,2025-05-06 14:40:00,14,5
303,"5/6/25, 2:40 PM","(5/6/25, 8:34 AM - 8:35 AM)",$0.00,Not So Aburrito,10.0,1,10.0,0.98,Mastercard 7775,2025-05-06 14:40:00,14,0
303,"5/6/25, 2:40 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,Hot,5.0,1,5.0,0.49,Mastercard 7775,2025-05-06 14:40:00,14,6
306,"5/6/25, 2:44 PM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte, Light Ice",6.5,1,6.5,0.63,Visa 3293,2025-05-06 14:44:00,14,5
307,"5/6/25, 2:50 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Oat Milk, Cane, Cold foam, Cane Cf",7.25,1,7.25,0.71,Amex 2867,2025-05-06 14:50:00,14,5
308,"5/6/25, 2:52 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 0789,2025-05-06 14:52:00,14,5
310,"5/6/25, 2:56 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Double Matcha, Vanilla, Extra Sweet",7.25,1,7.25,0.71,Visa 8365,2025-05-06 14:56:00,14,5
312,"5/6/25, 2:57 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Caramel",5.5,1,5.5,0.54,Visa 6698,2025-05-06 14:57:00,14,6
314,"5/6/25, 2:58 PM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha,"Iced, Extra Shot, 1 Shot",6.5,1,6.5,0.63,Mastercard 2305,2025-05-06 14:58:00,14,5
315,"5/6/25, 3:01 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry, Oat Milk, No Ice",6.75,1,6.75,0.66,Visa 5086,2025-05-06 15:01:00,15,5
5,"5/7/25, 8:31 AM","(5/7/25, 8:31 AM - 3:39 PM)",Eclipse,"Iced, Latte",6.5,1,6.5,0.63,Mastercard 2521,2025-05-07 08:31:00,8,4
5,"5/7/25, 8:31 AM","(5/7/25, 8:31 AM - 3:39 PM)",$0.00,Not So Aburrito,10.0,1,10.0,0.98,Mastercard 2521,2025-05-07 08:31:00,8,2
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Cappuccino,"Hot, Almond Milk, Honey",5.75,1,5.75,0.56,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Oat Milk, Cold foam",6.75,1,6.75,0.66,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Oat Milk, Cold foam",6.75,1,6.75,0.66,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Strawberry, Almond Milk",6.75,1,6.75,0.66,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Oat Milk, Cold foam",6.75,1,6.75,0.66,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Cold Brew,"Iced, Spl Whole, Cold foam",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Chai,"Iced, Caramel, Almond Milk",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Oat Milk, Hazelnut, Extra Shot, Cold foam, Van Cf",8.25,1,8.25,0.8,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Oat Milk, Cinnamon Powder, Extra Shot, Cold foam",8.25,1,8.25,0.8,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Mocha Hazelnut,"Iced, Latte, Extra Shot, Almond Milk",8.25,1,8.25,0.8,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Snickerdoodle,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Hazelnut, Oat Milk, Cold foam, Light Ice",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Raspberry, Almond Milk",5.75,1,5.75,0.56,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Theta Regulars,"Iced, Latte",6.5,2,13.0,1.27,Visa 9507,2025-05-07 15:17:00,15,3
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Cold foam, Vanilla Cf, Cinny",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Caramel, Cold foam, Extra Shot",7.5,1,7.5,0.73,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Cold foam, Oat Milk",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Cold foam, Oat Milk",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Oat Milk, Vanilla, Double Matcha",8.0,1,8.0,0.78,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Cold foam, Ari",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Iced Shaken Espresso,"Iced, Extra Shot, Spl Oat, Brown Sugar Cinnamon, Cold foam, Avery",7.0,1,7.0,0.68,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Cold foam, Vanilla. Sophia",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Eclipse,"Iced, Oat Milk, Aaliyah, Latte",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Americano,"Iced, Spl Whole, Cold foam, Van Cf, Nicole",5.5,1,5.5,0.54,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Oat Milk, Cold foam, Lauren",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Eclipse,"Iced, Oat Milk, Latte",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Cold foam, Eva",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Cold Brew,"Iced, Cold foam, Mia",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Vanilla, Lauren",6.0,1,6.0,0.58,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Strawberry, Oat Milk, Jackie",6.75,1,6.75,0.66,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Oat Milk, Sam",5.75,1,5.75,0.56,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Lavendar, Sam, Oat Milk",6.75,1,6.75,0.66,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Chai,"Iced, Extra Shot, Aneesha",7.0,1,7.0,0.68,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Brown Sugar Cinnamon, Almond Milk, Cold foam, Van Cf, Theodora",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Almond Milk, Agave, Cold foam",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Almond Milk",6.25,1,6.25,0.61,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Cold foam, Ari",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Eclipse,"Iced, Almond Milk, Ellie, Latte",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Cold Brew,"Iced, Spl Whole, Sophia",5.5,1,5.5,0.54,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Raspberry, Rasp Cf, Cold foam, Brooklyn",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Strawberry, Oat Milk, Rachel",6.75,1,6.75,0.66,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Theta Regulars,"Iced, Cate, Latte",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Oat Milk, Cold foam, Mary",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Oat Milk, Cold foam, Van Cf, Eva",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Iced Shaken Espresso,"Iced, Brown Sugar Cinnamon, Spl Almond, Lynn",5.0,1,5.0,0.49,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Theta Regulars,"Iced, Loren, Latte",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Cold Brew,"Iced, Cold foam, Cane Cf, Desta",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Matcha,"Iced, Strawberry, Dana",6.0,1,6.0,0.58,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Americano,"Iced, Hoeny, Cold foam, Van Cf, Nicole",6.0,1,6.0,0.58,Visa 9507,2025-05-07 15:17:00,15,5
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Latte,"Iced, Vanilla, Cold foam, Katelyn",6.5,1,6.5,0.63,Visa 9507,2025-05-07 15:17:00,15,6
6,"5/7/25, 3:17 PM","(5/7/25, 8:31 AM - 3:39 PM)",Theta Regulars,"Iced, Oat Milk, Kiera, Latte",7.25,1,7.25,0.71,Visa 9507,2025-05-07 15:17:00,15,5
